Data de lançamento;Período;Centro;Centro custo;Denominação de objeto;Documento de compras;Classe de custo;Denom.classe custo;Denominação;Texto breve material;Nº doc.de referência;Valor/moeda objeto;Conta lnçto.contrap.;Descrição da conta de contrapartida;Tipo de documento;Linha de lançamento;Nº documento;Denomin.da conta de contrapartida;Objeto;Data do documento;Empresa;Texto de cabeçalho de documento;Nome do usuário;Material
07/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083855150;9842,86;2010000;Transitoria Recebimento Fisico/Fisc;WE;6;1295086685;Recbto Fisico/Fiscal;BR1A312;31/12/2024;BR16;;09421732;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083855150;2480,07;2010000;Transitoria Recebimento Fisico/Fisc;WE;5;1295086685;Recbto Fisico/Fiscal;BR1A312;31/12/2024;BR16;;09421732;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083855150;2161,06;2010000;Transitoria Recebimento Fisico/Fisc;WE;4;1295086685;Recbto Fisico/Fiscal;BR1A312;31/12/2024;BR16;;09421732;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083855150;996,95;2010000;Transitoria Recebimento Fisico/Fisc;WE;3;1295086685;Recbto Fisico/Fiscal;BR1A312;31/12/2024;BR16;;09421732;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083855150;382,81;2010000;Transitoria Recebimento Fisico/Fisc;WE;2;1295086685;Recbto Fisico/Fiscal;BR1A312;31/12/2024;BR16;;09421732;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083855150;262,07;2010000;Transitoria Recebimento Fisico/Fisc;WE;1;1295086685;Recbto Fisico/Fiscal;BR1A312;31/12/2024;BR16;;09421732;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361251;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;6;1303414164;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;31/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361251;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;5;1303414164;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;31/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361251;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;4;1303414164;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;31/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361251;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;3;1303414164;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;31/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361251;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;2;1303414164;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;31/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518846318;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361251;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;1;1303414164;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;31/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361252;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;6;1303441517;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;15/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361252;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;5;1303441517;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;15/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361252;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;4;1303441517;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;15/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361252;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;3;1303441517;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;15/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361252;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;2;1303441517;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;15/12/2024;BR16;34432153000120;80156364;700000201
21/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109361252;0;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;1;1303441517;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;15/12/2024;BR16;34432153000120;80156364;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083856486;63172,34;2010000;Transitoria Recebimento Fisico/Fisc;WE;6;1295136792;Recbto Fisico/Fiscal;BR1A312;15/12/2025;BR16;;09456067;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083856486;14907,73;2010000;Transitoria Recebimento Fisico/Fisc;WE;5;1295136792;Recbto Fisico/Fiscal;BR1A312;15/12/2025;BR16;;09456067;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083856486;11677,32;2010000;Transitoria Recebimento Fisico/Fisc;WE;4;1295136792;Recbto Fisico/Fiscal;BR1A312;15/12/2025;BR16;;09456067;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083856486;3634,72;2010000;Transitoria Recebimento Fisico/Fisc;WE;3;1295136792;Recbto Fisico/Fiscal;BR1A312;15/12/2025;BR16;;09456067;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083856486;1339,83;2010000;Transitoria Recebimento Fisico/Fisc;WE;2;1295136792;Recbto Fisico/Fiscal;BR1A312;15/12/2025;BR16;;09456067;700000201
07/01/2025;1;7956;BR1A312;COMBI 24000;4518845955;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5083856486;917,21;2010000;Transitoria Recebimento Fisico/Fisc;WE;1;1295136792;Recbto Fisico/Fiscal;BR1A312;15/12/2025;BR16;;09456067;700000201
19/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085149881;64211,1;2010000;Transitoria Recebimento Fisico/Fisc;WE;6;1320629779;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;;09385570;700000201
19/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085149881;15451,7;2010000;Transitoria Recebimento Fisico/Fisc;WE;5;1320629779;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;;09385570;700000201
19/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085149881;11852,64;2010000;Transitoria Recebimento Fisico/Fisc;WE;4;1320629779;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;;09385570;700000201
19/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085149881;4037,15;2010000;Transitoria Recebimento Fisico/Fisc;WE;3;1320629779;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;;09385570;700000201
19/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085149881;1485,56;2010000;Transitoria Recebimento Fisico/Fisc;WE;2;1320629779;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;;09385570;700000201
19/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085149881;1004,17;2010000;Transitoria Recebimento Fisico/Fisc;WE;1;1320629779;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;;09385570;700000201
21/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109511522;0,01;1000057195;COMPANHIA DE GAS DA BAHIA BAHIAGAS;RE;7;1322271913;COMPANHIA DE GAS DA BAHIA BAHIAGAS;BR1A312;15/02/2025;BR16;34432153000120;80156364;700000201
21/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109511522;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;6;1322271913;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;34432153000120;80156364;700000201
21/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109511522;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;5;1322271913;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;34432153000120;80156364;700000201
21/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109511522;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;4;1322271913;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;34432153000120;80156364;700000201
21/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109511522;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;3;1322271913;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;34432153000120;80156364;700000201
21/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109511522;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;2;1322271913;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;34432153000120;80156364;700000201
21/02/2025;2;7956;BR1A312;COMBI 24000;4519232166;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109511522;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;1;1322271913;Recbto Fisico/Fiscal;BR1A312;15/02/2025;BR16;34432153000120;80156364;700000201
11/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109459406;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;6;1315820195;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;34432153000120;80156364;700000201
11/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109459406;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;5;1315820195;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;34432153000120;80156364;700000201
11/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109459406;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;4;1315820195;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;34432153000120;80156364;700000201
11/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109459406;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;3;1315820195;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;34432153000120;80156364;700000201
11/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109459406;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;2;1315820195;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;34432153000120;80156364;700000201
11/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109459406;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;1;1315820195;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;34432153000120;80156364;700000201
07/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5084804644;81681,97;2010000;Transitoria Recebimento Fisico/Fisc;WE;6;1313874427;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;;09421732;700000201
07/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5084804644;18600,55;2010000;Transitoria Recebimento Fisico/Fisc;WE;5;1313874427;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;;09421732;700000201
07/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5084804644;13302,55;2010000;Transitoria Recebimento Fisico/Fisc;WE;4;1313874427;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;;09421732;700000201
07/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5084804644;4153,96;2010000;Transitoria Recebimento Fisico/Fisc;WE;3;1313874427;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;;09421732;700000201
07/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5084804644;1531,24;2010000;Transitoria Recebimento Fisico/Fisc;WE;2;1313874427;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;;09421732;700000201
07/02/2025;2;7956;BR1A312;COMBI 24000;4519131390;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5084804644;1048,25;2010000;Transitoria Recebimento Fisico/Fisc;WE;1;1313874427;Recbto Fisico/Fiscal;BR1A312;31/01/2025;BR16;;09421732;700000201
25/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109658531;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;6;1340925590;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;34432153000120;09348821;700000201
25/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109658531;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;5;1340925590;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;34432153000120;09348821;700000201
25/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109658531;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;4;1340925590;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;34432153000120;09348821;700000201
25/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109658531;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;3;1340925590;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;34432153000120;09348821;700000201
25/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109658531;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;1;1340925590;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;34432153000120;09348821;700000201
25/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109658531;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;2;1340925590;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;34432153000120;09348821;700000201
21/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086082525;59682,37;2010000;Transitoria Recebimento Fisico/Fisc;WE;6;1339355037;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;;09456067;700000201
21/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086082525;14164,05;2010000;Transitoria Recebimento Fisico/Fisc;WE;5;1339355037;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;;09456067;700000201
21/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086082525;10895,3;2010000;Transitoria Recebimento Fisico/Fisc;WE;4;1339355037;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;;09456067;700000201
21/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086082525;3498,88;2010000;Transitoria Recebimento Fisico/Fisc;WE;3;1339355037;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;;09456067;700000201
21/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086082525;1287,49;2010000;Transitoria Recebimento Fisico/Fisc;WE;2;1339355037;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;;09456067;700000201
21/03/2025;3;7956;BR1A312;COMBI 24000;4519497050;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086082525;870,29;2010000;Transitoria Recebimento Fisico/Fisc;WE;1;1339355037;Recbto Fisico/Fiscal;BR1A312;15/03/2025;BR16;;09456067;700000201
10/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109589167;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;6;1332089521;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;34432153000120;09348821;700000201
10/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109589167;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;5;1332089521;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;34432153000120;09348821;700000201
10/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109589167;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;4;1332089521;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;34432153000120;09348821;700000201
10/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109589167;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;3;1332089521;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;34432153000120;09348821;700000201
10/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109589167;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;2;1332089521;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;34432153000120;09348821;700000201
10/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento fatura;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5109589167;0;2010000;Transitoria Recebimento Fisico/Fisc;RE;1;1332089521;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;34432153000120;09348821;700000201
07/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085661224;38495,41;2010000;Transitoria Recebimento Fisico/Fisc;WE;6;1331079601;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;;09456067;700000201
07/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085661224;12876,41;2010000;Transitoria Recebimento Fisico/Fisc;WE;5;1331079601;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;;09456067;700000201
07/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085661224;9179,97;2010000;Transitoria Recebimento Fisico/Fisc;WE;4;1331079601;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;;09456067;700000201
07/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085661224;2831,39;2010000;Transitoria Recebimento Fisico/Fisc;WE;3;1331079601;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;;09456067;700000201
07/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085661224;1134,68;2010000;Transitoria Recebimento Fisico/Fisc;WE;2;1331079601;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;;09456067;700000201
07/03/2025;3;7956;BR1A312;COMBI 24000;4519375916;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5085661224;803,34;2010000;Transitoria Recebimento Fisico/Fisc;WE;1;1331079601;Recbto Fisico/Fiscal;BR1A312;28/02/2025;BR16;;09456067;700000201
22/04/2025;4;7956;BR1A312;COMBI 24000;4519755098;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086981233;47096,7;2010000;Transitoria Recebimento Fisico/Fisc;WE;6;1356951033;Recbto Fisico/Fiscal;BR1A312;15/04/2025;BR16;;09421732;700000201
22/04/2025;4;7956;BR1A312;COMBI 24000;4519755098;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086981233;12876,41;2010000;Transitoria Recebimento Fisico/Fisc;WE;5;1356951033;Recbto Fisico/Fiscal;BR1A312;15/04/2025;BR16;;09421732;700000201
22/04/2025;4;7956;BR1A312;COMBI 24000;4519755098;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086981233;9896;2010000;Transitoria Recebimento Fisico/Fisc;WE;4;1356951033;Recbto Fisico/Fiscal;BR1A312;15/04/2025;BR16;;09421732;700000201
22/04/2025;4;7956;BR1A312;COMBI 24000;4519755098;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086981233;3498,87;2010000;Transitoria Recebimento Fisico/Fisc;WE;3;1356951033;Recbto Fisico/Fiscal;BR1A312;15/04/2025;BR16;;09421732;700000201
22/04/2025;4;7956;BR1A312;COMBI 24000;4519755098;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086981233;1287,49;2010000;Transitoria Recebimento Fisico/Fisc;WE;2;1356951033;Recbto Fisico/Fiscal;BR1A312;15/04/2025;BR16;;09421732;700000201
22/04/2025;4;7956;BR1A312;COMBI 24000;4519755098;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086981233;870,29;2010000;Transitoria Recebimento Fisico/Fisc;WE;1;1356951033;Recbto Fisico/Fiscal;BR1A312;15/04/2025;BR16;;09421732;700000201
07/04/2025;4;7956;BR1A312;COMBI 24000;4519613963;6600120;Gas Natural;Recebimento físico;SERV FORNEC GAS NATURAL C/RECUP IMP 1401;5086575943;33187,95;2010000;Transitoria Recebimento Fisico/Fisc;WE;6;1349000007;Recbto Fisico/Fiscal;BR1A312;31/03/2025;BR16;;09349096;700000201
